Image,x1,y1,x2,y2,ClassNo,Test,Class,Make,Model,Type,Year,img_h,img_w,channels
000257.jpg,18,149,621,354,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,485,640,3
000258.jpg,9,97,493,252,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,315,500,3
000259.jpg,89,134,1194,699,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,782,1280,3
000260.jpg,23,94,402,269,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,360,424,3
000261.jpg,29,444,1253,928,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,1024,1280,3
000262.jpg,22,88,479,312,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,375,500,3
000263.jpg,69,8,432,325,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,375,500,3
000264.jpg,16,55,560,382,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,450,600,3
000265.jpg,37,93,608,404,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,480,640,3
000266.jpg,56,23,776,372,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,390,800,3
000267.jpg,78,153,594,421,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,480,640,3
000268.jpg,66,114,597,407,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,480,640,3
000269.jpg,185,495,1497,964,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,1050,1680,3
000270.jpg,39,29,470,286,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,375,500,3
000271.jpg,33,182,617,386,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,480,640,3
000272.jpg,107,261,893,610,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,681,1024,3
000273.jpg,5,36,623,357,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,480,640,3
000274.jpg,73,86,441,306,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,375,500,3
000275.jpg,42,170,591,389,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,425,640,3
000276.jpg,2,50,617,488,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,492,656,3
000277.jpg,14,135,605,445,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,480,640,3
000278.jpg,31,75,480,308,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,360,480,3
000279.jpg,69,83,544,372,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,469,625,3
000280.jpg,63,106,435,329,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,360,480,3
000281.jpg,58,85,532,433,4,0,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,441,588,3
000282.jpg,28,127,477,302,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,360,480,3
000283.jpg,16,29,782,330,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,346,800,3
000284.jpg,9,2,792,404,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,413,800,3
000285.jpg,23,120,573,340,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,400,600,3
000286.jpg,118,46,474,301,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,375,500,3
000287.jpg,34,118,555,380,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,431,575,3
000288.jpg,29,42,593,394,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,453,604,3
000289.jpg,15,35,443,272,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,288,465,3
000290.jpg,18,27,625,436,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,465,640,3
000291.jpg,20,157,432,309,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,330,440,3
000292.jpg,30,56,418,301,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,330,440,3
000293.jpg,32,26,475,213,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,249,500,3
000294.jpg,29,33,624,331,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,426,640,3
000295.jpg,21,41,786,297,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,351,850,3
000296.jpg,42,133,681,447,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,540,720,3
000297.jpg,55,262,994,602,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,768,1024,3
000298.jpg,49,268,988,702,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,768,1024,3
000299.jpg,21,34,472,309,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,360,480,3
000300.jpg,68,166,1151,704,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,768,1366,3
000301.jpg,11,65,484,304,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,350,490,3
000302.jpg,555,520,2755,1743,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,1996,3000,3
000303.jpg,18,187,996,704,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,768,1024,3
000304.jpg,63,110,710,451,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,485,800,3
000305.jpg,64,187,959,617,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,768,1024,3
000306.jpg,40,157,482,311,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,350,524,3
000307.jpg,159,179,1320,780,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,900,1600,3
000308.jpg,26,129,586,334,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,469,625,3
000309.jpg,19,151,630,404,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,480,640,3
000310.jpg,32,74,613,368,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,480,640,3
000311.jpg,145,337,1786,1027,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,1200,1920,3
000312.jpg,21,160,488,301,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,313,500,3
000313.jpg,114,124,923,587,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,768,1024,3
000314.jpg,10,80,468,320,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,360,480,3
000315.jpg,69,105,412,280,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,340,510,3
000316.jpg,29,122,1760,871,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,933,1778,3
000317.jpg,13,29,795,350,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,354,800,3
000318.jpg,39,82,467,278,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,318,500,3
000319.jpg,25,31,505,306,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,363,544,3
000320.jpg,17,127,438,274,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,350,467,3
000321.jpg,54,115,434,269,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,320,480,3
000322.jpg,53,115,465,351,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,375,500,3
000323.jpg,40,119,466,364,4,1,Acura TL Type-S 2008,Acura,TL Type-S,Sedan,2008,375,500,3
000324.jpg,101,314,894,612,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,768,1024,3
000325.jpg,19,49,283,191,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,200,300,3
000326.jpg,105,91,528,338,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,400,600,3
000327.jpg,126,227,885,551,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,683,1024,3
000328.jpg,9,36,293,180,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,199,300,3
000329.jpg,4,7,299,124,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,152,300,3
000330.jpg,69,50,204,156,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,194,259,3
000331.jpg,31,119,404,248,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,360,424,3
000332.jpg,26,118,1009,541,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,768,1024,3
000333.jpg,57,35,222,144,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,188,268,3
000334.jpg,26,37,241,166,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,194,259,3
000335.jpg,22,83,415,322,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,330,440,3
000336.jpg,27,9,270,128,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,138,300,3
000337.jpg,25,56,450,316,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,360,480,3
000338.jpg,172,393,1713,1063,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,1200,1920,3
000339.jpg,142,124,675,445,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,533,800,3
000340.jpg,39,89,457,334,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,375,500,3
000341.jpg,20,216,562,391,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,446,590,3
000342.jpg,93,101,404,274,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,360,480,3
000343.jpg,34,53,270,139,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,164,300,3
000344.jpg,45,62,247,190,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,194,259,3
000345.jpg,115,507,2457,1658,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,1920,2560,3
000346.jpg,33,67,404,283,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,360,480,3
000347.jpg,20,7,239,174,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,195,259,3
000348.jpg,52,35,246,174,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,199,300,3
000349.jpg,7,74,292,200,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,225,300,3
000350.jpg,5,25,271,177,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,186,272,3
000351.jpg,68,48,235,162,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,187,300,3
000352.jpg,15,58,246,139,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,194,259,3
000353.jpg,20,45,252,153,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,198,264,3
000354.jpg,35,79,271,185,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,200,300,3
000355.jpg,32,49,363,222,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,250,400,3
000356.jpg,24,38,246,172,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,194,259,3
000357.jpg,50,162,640,425,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,438,700,3
000358.jpg,36,185,990,629,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,768,1024,3
000359.jpg,118,78,599,419,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,480,640,3
000360.jpg,38,29,380,177,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,198,400,3
000361.jpg,37,67,237,168,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,192,256,3
000362.jpg,19,63,307,170,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,240,320,3
000363.jpg,11,8,270,160,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,180,281,3
000364.jpg,8,37,294,150,5,0,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,182,300,3
000365.jpg,13,30,285,182,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,189,300,3
000366.jpg,281,141,1300,866,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,938,1500,3
000367.jpg,40,41,278,151,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,199,300,3
000368.jpg,467,620,4238,2192,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,2912,4368,3
000369.jpg,36,80,851,563,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,598,900,3
000370.jpg,15,25,290,176,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,199,300,3
000371.jpg,34,75,375,295,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,300,400,3
000372.jpg,57,210,593,403,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,444,640,3
000373.jpg,74,75,574,334,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,425,640,3
000374.jpg,13,43,243,167,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,194,259,3
000375.jpg,61,27,889,333,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,347,960,3
000376.jpg,126,269,909,605,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,683,1024,3
000377.jpg,100,76,697,449,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,533,800,3
000378.jpg,64,193,625,503,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,540,900,3
000379.jpg,31,43,246,146,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,183,275,3
000380.jpg,31,16,237,160,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,198,264,3
000381.jpg,66,61,272,159,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,199,300,3
000382.jpg,114,79,500,346,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,378,630,3
000383.jpg,10,45,258,164,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,198,264,3
000384.jpg,23,14,250,151,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,194,259,3
000385.jpg,346,264,1155,800,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,938,1500,3
000386.jpg,83,95,353,280,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,360,424,3
000387.jpg,31,7,893,347,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,350,926,3
000388.jpg,62,98,274,205,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,240,320,3
000389.jpg,42,68,337,195,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,250,375,3
000390.jpg,166,139,611,353,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,492,786,3
000391.jpg,85,581,1505,1043,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,1200,1600,3
000392.jpg,91,214,955,604,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,768,1024,3
000393.jpg,12,21,393,290,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,300,400,3
000394.jpg,53,99,420,245,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,292,467,3
000395.jpg,7,13,208,134,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,139,211,3
000396.jpg,25,221,702,453,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,512,728,3
000397.jpg,56,80,594,365,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,387,627,3
000398.jpg,14,88,404,264,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,360,424,3
000399.jpg,10,8,294,120,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,126,300,3
000400.jpg,47,64,270,176,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,200,300,3
000401.jpg,7,15,147,105,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,114,152,3
000402.jpg,78,187,959,560,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,682,1024,3
000403.jpg,52,53,748,487,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,535,808,3
000404.jpg,21,42,227,159,5,1,Acura TSX Sedan 2012,Acura,TSX,Sedan,2012,194,259,3
000405.jpg,181,51,427,232,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,281,500,3
000406.jpg,89,128,515,361,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000407.jpg,58,72,763,529,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,600,800,3
000408.jpg,131,42,500,349,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,406,600,3
000409.jpg,36,103,544,310,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,450,600,3
000410.jpg,10,34,627,322,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,334,640,3
000411.jpg,90,189,1495,820,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,1043,1600,3
000412.jpg,9,184,740,499,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,563,750,3
000413.jpg,146,73,486,236,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,326,500,3
000414.jpg,17,152,476,367,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,373,509,3
000415.jpg,38,201,761,452,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,534,800,3
000416.jpg,1,60,630,379,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000417.jpg,29,78,734,396,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,422,791,3
000418.jpg,91,175,567,410,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000419.jpg,89,68,483,310,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,399,600,3
000420.jpg,63,66,566,299,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,401,600,3
000421.jpg,58,73,570,387,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,449,600,3
000422.jpg,6,63,571,303,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,325,575,3
000423.jpg,42,96,612,353,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000424.jpg,282,154,592,336,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,426,640,3
000425.jpg,97,2,599,409,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000426.jpg,229,96,417,211,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,326,500,3
000427.jpg,43,160,774,541,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,600,800,3
000428.jpg,91,121,574,357,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,450,600,3
000429.jpg,42,4,750,469,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,469,750,3
000430.jpg,101,162,882,650,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,768,1024,3
000431.jpg,147,119,1078,596,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,713,1119,3
000432.jpg,35,168,613,392,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000433.jpg,64,202,898,574,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,681,1024,3
000434.jpg,86,292,1176,639,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,918,1224,3
000435.jpg,19,126,598,421,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,450,600,3
000436.jpg,114,106,492,292,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,450,600,3
000437.jpg,62,150,543,339,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,450,600,3
000438.jpg,6,3,932,639,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,640,957,3
000439.jpg,64,240,1508,943,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,1196,1600,3
000440.jpg,180,205,538,400,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,440,600,3
000441.jpg,16,136,775,418,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,800,3
000442.jpg,118,402,1011,733,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,768,1024,3
000443.jpg,97,111,928,486,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,583,1024,3
000444.jpg,33,150,619,409,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000445.jpg,30,200,680,452,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,500,700,3
000446.jpg,46,86,557,287,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,401,600,3
000447.jpg,17,80,735,492,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,599,799,3
000448.jpg,228,623,1813,1322,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,1536,2048,3
000449.jpg,146,92,689,356,6,0,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,456,840,3
000450.jpg,126,65,735,347,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,409,799,3
000451.jpg,37,172,559,412,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,450,600,3
000452.jpg,50,73,567,446,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000453.jpg,15,21,632,288,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,468,640,3
000454.jpg,22,117,513,331,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,360,520,3
000455.jpg,83,28,490,307,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,400,600,3
000456.jpg,12,99,559,348,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,431,575,3
000457.jpg,73,210,439,359,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,400,600,3
000458.jpg,95,232,618,428,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,524,776,3
000459.jpg,55,234,754,492,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,569,798,3
000460.jpg,22,96,496,275,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,375,500,3
000461.jpg,27,74,774,449,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,458,800,3
000462.jpg,54,225,499,610,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,823,551,3
000463.jpg,86,184,723,425,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,533,800,3
000464.jpg,289,433,1462,904,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,1200,1600,3
000465.jpg,124,469,1375,1105,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,1200,1600,3
000466.jpg,21,218,771,511,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,570,799,3
000467.jpg,10,223,1522,985,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,1200,1600,3
000468.jpg,20,67,805,567,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,590,818,3
000469.jpg,15,1,545,347,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,380,545,3
000470.jpg,25,23,761,529,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,554,800,3
000471.jpg,51,117,698,399,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,478,791,3
000472.jpg,22,88,609,437,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,505,795,3
000473.jpg,78,110,410,314,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,367,550,3
000474.jpg,122,149,743,455,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,600,900,3
000475.jpg,44,147,595,435,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,722,3
000476.jpg,90,109,422,210,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,326,500,3
000477.jpg,35,575,1254,951,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,960,1280,3
000478.jpg,24,149,712,383,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,483,725,3
000479.jpg,180,199,636,430,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,722,3
000480.jpg,17,108,624,431,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000481.jpg,26,132,1009,675,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,768,1024,3
000482.jpg,99,270,844,583,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,768,1024,3
000483.jpg,530,618,1941,1110,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,1680,2240,3
000484.jpg,123,82,371,246,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,326,500,3
000485.jpg,336,217,633,432,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,480,640,3
000486.jpg,25,1,786,634,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,649,818,3
000487.jpg,30,27,552,306,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,400,600,3
000488.jpg,40,108,1250,752,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,972,1296,3
000489.jpg,55,149,531,359,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,481,600,3
000490.jpg,46,15,289,181,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,326,500,3
000491.jpg,10,55,589,353,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,400,600,3
000492.jpg,5,5,372,290,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,304,560,3
000493.jpg,102,100,724,510,6,1,Acura Integra Type R 2001,Acura,Integra Type R,Sedan,2001,600,800,3
000494.jpg,300,221,685,418,7,0,Acura ZDX Hatchback 2012,Acura,ZDX,Hatchback,2012,469,750,3
000495.jpg,103,361,1075,719,7,0,Acura ZDX Hatchback 2012,Acura,ZDX,Hatchback,2012,800,1200,3
000496.jpg,135,132,535,330,7,0,Acura ZDX Hatchback 2012,Acura,ZDX,Hatchback,2012,389,623,3
000497.jpg,92,45,534,267,7,0,Acura ZDX Hatchback 2012,Acura,ZDX,Hatchback,2012,300,615,3
000498.jpg,451,625,2092,1763,7,0,Acura ZDX Hatchback 2012,Acura,ZDX,Hatchback,2012,1936,2592,3
000499.jpg,25,55,456,279,7,0,Acura ZDX Hatchback 2012,Acura,ZDX,Hatchback,2012,320,480,3
000500.jpg,46,69,583,363,7,0,Acura ZDX Hatchback 2012,Acura,ZDX,Hatchback,2012,412,620,3
000501.jpg,87,235,740,517,7,0,Acura ZDX Hatchback 2012,Acura,ZDX,Hatchback,2012,564,800,3
